workclass,occupation,gender,hours-per-week,marital-status,relationship,race,native-country,age,capital-gain,education,capital-loss,fnlwgt,income
2,11,1,52,4,1,4,39,23,0,7,0,190709,0
4,12,1,44,4,3,2,39,20,0,15,0,266015,0
4,4,1,40,0,3,4,39,45,0,9,1408,386940,0
1,1,1,40,2,3,4,39,30,0,15,0,59951,0
7,8,1,15,2,0,2,39,22,0,15,0,311512,0
4,7,1,40,4,4,4,33,48,0,1,0,242406,0
4,7,1,40,4,3,4,39,21,0,15,0,197200,0
4,1,0,25,1,5,4,39,19,0,11,0,544091,0
4,12,1,38,2,0,4,0,31,0,15,0,84154,1
6,10,1,40,2,0,4,39,48,0,7,0,265477,0
4,7,1,43,2,0,4,39,31,0,6,0,507875,0
6,10,1,40,2,0,4,39,53,0,9,0,88506,0
4,13,1,50,2,0,4,39,24,0,9,0,172987,0
4,1,0,40,5,4,4,39,49,0,11,0,94638,0
4,6,1,35,4,1,4,39,25,0,11,0,289980,0
1,10,1,40,2,0,2,39,57,0,9,0,337895,1
4,7,1,38,2,0,4,39,53,0,11,0,144361,0
4,4,0,40,0,4,4,39,44,0,12,0,128354,0
7,3,1,40,2,0,4,39,41,0,8,0,101603,0
4,10,1,43,4,1,4,39,29,0,8,0,271466,0
4,4,0,40,2,5,3,39,25,0,15,0,32275,0
4,8,0,30,4,3,4,0,18,0,11,0,226956,0
4,10,0,60,2,5,4,16,47,0,14,1902,51835,1
1,4,1,55,0,1,4,39,50,0,9,0,251585,1
5,4,1,60,0,1,4,39,47,0,11,0,109832,0
4,13,1,40,2,0,4,39,43,0,15,0,237993,1
4,7,1,40,2,0,4,26,46,0,4,0,216666,0
4,8,1,40,2,0,4,33,35,0,8,0,56352,0
4,1,1,48,2,0,4,39,41,0,11,0,147372,0
4,7,1,40,2,0,4,39,30,5013,11,0,188146,0
4,12,1,40,2,0,4,39,30,2407,9,0,59496,0
0,0,1,40,3,1,4,0,32,0,5,0,293936,0
4,14,1,40,2,0,4,39,48,0,11,0,149640,0
4,10,1,45,2,0,4,39,42,0,10,0,116632,1
4,13,1,58,0,1,4,39,29,0,15,0,105598,0
4,3,1,40,2,0,4,39,36,0,11,0,155537,0
4,1,0,40,0,1,4,39,28,0,15,0,183175,0
4,1,0,40,2,5,4,39,53,0,11,0,169846,1
5,4,1,50,2,0,4,39,49,0,15,0,191681,1
0,0,1,40,4,3,4,39,25,0,15,0,200681,0
4,10,1,32,4,3,4,39,19,0,15,0,101509,0
4,12,0,40,5,3,2,39,31,0,9,0,309974,0
6,12,1,70,2,0,4,39,29,0,9,0,162298,1
4,7,1,40,4,1,4,39,23,0,15,0,211678,0
4,10,1,20,2,2,4,39,79,0,15,0,124744,0
4,8,1,40,4,3,4,26,27,0,11,0,213921,0
4,1,1,40,2,0,4,39,40,0,7,0,32214,0
0,0,1,2,2,0,4,39,67,0,0,0,212759,0
4,8,0,22,4,3,4,39,18,0,1,0,309634,0
2,5,1,40,2,0,4,39,31,0,5,0,125927,0
4,12,1,30,4,1,4,39,18,0,11,0,446839,0
4,8,1,40,2,0,4,5,52,0,9,0,276515,0
4,8,0,40,2,5,4,39,46,0,11,0,51618,0
4,12,1,48,2,0,4,39,59,0,11,0,159937,0
4,3,0,40,0,1,4,39,44,14344,11,0,343591,1
4,12,0,35,0,3,4,39,53,0,11,0,346253,0
2,11,1,40,2,0,4,39,49,0,11,0,268234,1
4,10,1,50,2,0,4,39,33,0,12,0,202051,0
4,12,1,40,4,1,4,39,30,0,6,0,54334,0
1,10,0,50,4,1,4,39,43,0,10,0,410867,1
4,10,1,40,2,0,4,39,57,0,8,0,249977,0
4,3,0,40,0,4,4,39,37,0,15,0,286730,0
4,7,0,25,0,4,2,39,28,0,15,0,212563,0
4,12,0,35,2,5,1,0,30,0,11,1573,117747,0
2,11,1,40,2,0,4,39,34,0,9,0,226296,1
2,6,1,50,4,1,4,39,29,0,15,0,115585,0
6,10,1,60,2,0,4,39,48,0,10,1902,191277,1
4,12,1,48,2,0,4,39,37,0,15,0,202683,1
4,4,0,40,0,4,4,9,48,0,7,0,171095,0
1,8,1,40,4,3,2,39,32,0,11,0,249409,0
4,4,1,40,2,0,4,39,76,0,12,0,124191,1
4,4,1,60,2,0,4,39,44,15024,9,0,198282,1
6,10,0,50,4,1,4,39,47,0,12,0,149116,0
4,13,0,40,4,3,4,39,20,0,15,0,188300,0
4,3,1,40,4,1,4,39,29,0,11,0,103432,0
5,3,1,40,2,0,4,39,32,7688,11,0,317660,1
0,0,0,32,4,3,4,39,17,34095,0,0,304873,0
4,6,1,40,4,3,4,39,30,0,1,0,194901,0
2,1,0,40,4,1,4,39,31,0,11,0,189265,0
4,6,1,40,2,0,4,39,42,0,11,0,124692,0
4,12,1,40,4,2,4,39,24,0,9,0,432376,0
4,10,1,40,2,0,4,39,38,0,14,0,65324,1
6,8,1,50,2,0,4,2,56,0,11,1887,335605,1
4,12,0,25,2,5,4,39,28,4064,15,0,377869,0
4,7,0,40,4,3,4,39,36,0,11,0,102864,0
4,6,1,50,2,0,4,39,53,0,6,0,95647,0
5,12,1,50,2,0,4,39,56,0,15,0,303090,0
2,3,1,40,2,0,2,39,49,0,8,0,197371,1
4,12,1,56,2,0,4,39,55,0,15,0,247552,0
4,3,1,41,4,1,4,39,22,0,11,0,102632,0
4,8,0,40,4,3,4,39,21,0,15,0,199915,0
4,4,1,60,2,0,4,39,40,0,9,0,118853,0
4,4,1,40,4,3,2,11,30,0,9,0,77143,0
7,10,1,50,2,0,4,39,29,0,9,0,267989,1
4,8,1,35,4,3,2,39,19,0,15,0,301606,0
4,4,0,40,2,5,4,39,47,0,9,0,287828,1
4,1,0,28,4,3,4,39,20,0,15,1719,111697,0
4,1,1,40,2,0,4,39,31,0,7,0,114937,1
0,0,1,40,2,0,4,39,35,0,11,0,129305,0
4,3,1,40,0,1,4,39,39,0,15,0,365739,0
4,12,0,60,4,1,4,39,28,0,7,0,69621,0
4,8,0,40,4,1,4,39,24,0,11,1762,43323,0
6,3,1,35,2,0,4,39,38,4386,11,0,120985,0
4,12,1,50,2,0,4,39,37,0,9,0,254202,0
4,13,0,36,0,1,2,39,46,0,7,0,146195,0
1,10,1,40,2,0,4,20,38,0,12,0,125933,1
6,3,1,60,2,0,4,39,43,0,11,0,56920,0
4,1,0,35,2,5,4,39,27,0,8,0,163127,0
4,12,1,20,4,3,4,39,20,0,15,0,34310,0
4,3,1,40,2,0,1,39,49,0,15,0,81973,1
5,3,1,40,2,0,4,39,61,0,11,0,66614,0
4,12,0,40,4,3,4,39,27,0,15,0,232782,0
4,8,1,30,4,3,4,26,19,0,15,0,316868,0
4,10,0,40,4,1,4,39,45,0,8,1564,196584,1
4,13,1,40,4,2,4,39,70,0,15,0,105376,0
4,14,0,30,4,4,2,39,31,0,11,0,185814,0
4,8,1,24,2,0,4,39,22,0,15,0,175374,0
4,8,0,24,6,4,4,39,36,0,11,0,108293,0
4,3,1,40,2,0,4,39,64,0,1,2179,181232,0
0,0,0,40,0,1,4,39,43,0,15,0,174662,0
2,1,0,38,0,4,4,26,47,0,15,0,186009,0
4,1,0,40,4,1,4,39,34,0,11,0,198183,0
4,4,0,40,4,2,1,30,33,0,9,0,163003,0
4,3,1,35,4,3,4,39,21,0,11,0,296158,0
0,0,1,45,0,1,4,39,52,0,11,0,252903,1
4,3,1,46,2,0,4,39,48,0,11,0,187715,0
4,6,1,40,4,1,4,39,23,0,9,0,214542,0
6,12,1,2,5,4,2,39,71,0,15,1816,494223,0
4,3,1,60,0,1,4,39,29,0,11,0,191535,0
4,8,1,50,5,2,2,39,42,0,9,0,228456,0
0,0,0,20,0,1,4,39,68,0,3,0,38317,0
4,8,0,40,4,4,4,39,25,0,11,0,252752,0
5,4,0,40,0,4,1,39,44,0,12,0,78374,0
4,4,0,40,4,1,1,9,28,0,11,0,88419,0
6,12,1,40,2,0,4,39,45,0,12,0,201080,1
4,8,0,40,0,4,4,26,36,0,15,0,207157,0
1,4,1,42,4,1,4,39,39,0,7,0,235485,0
7,11,1,40,6,4,4,39,46,0,12,0,102628,0
4,6,1,16,4,3,4,39,18,0,1,0,25828,0
2,10,0,20,6,1,4,39,66,0,8,0,54826,0
4,8,1,40,4,1,4,39,27,0,11,1980,124953,0
7,11,1,40,2,0,4,39,28,0,11,0,175325,0
4,12,1,40,2,0,4,39,51,0,15,1977,96062,1
4,3,1,50,4,1,4,39,27,0,9,0,428030,0
7,10,1,40,2,0,4,39,28,0,9,0,149624,1
4,12,0,25,3,4,4,39,27,0,11,0,253814,0
4,3,1,40,4,3,2,39,21,0,11,0,312956,0
4,6,1,40,4,1,2,39,34,0,11,0,483777,0
4,8,1,12,4,3,4,39,18,0,11,0,183930,0
4,10,1,65,2,0,4,39,33,0,9,0,37274,0
2,4,1,38,2,0,2,39,44,0,15,0,181344,1
4,1,0,40,0,1,4,39,43,0,15,0,114580,0
4,3,1,45,4,1,2,39,30,0,15,0,633742,0
4,7,1,40,2,0,4,26,40,0,5,0,286370,1
1,1,1,42,2,0,4,39,37,0,15,0,29054,1
4,1,1,40,2,0,2,39,34,0,11,0,304030,0
6,4,0,40,0,1,4,39,41,0,9,0,143129,0
0,0,0,50,0,1,4,39,53,0,9,0,135105,0
4,10,0,50,2,5,4,39,31,0,12,0,99928,0
7,10,1,1,2,0,4,39,58,0,10,0,109567,1
4,7,0,28,0,1,2,39,38,0,15,0,155222,0
4,7,1,40,2,0,4,39,24,0,15,0,159567,0
2,3,1,40,2,0,2,39,41,0,9,0,523910,0
4,13,1,45,2,0,4,39,47,0,15,0,120939,0
1,13,1,24,2,0,4,39,41,0,9,0,130760,0
4,14,1,40,2,2,4,26,23,0,4,0,197387,0
4,3,1,40,0,1,4,39,36,0,15,0,99374,0
1,4,0,55,4,1,4,39,40,14084,12,0,56795,1
4,10,1,40,2,2,4,39,35,7298,12,0,138992,1
6,12,1,40,4,1,4,39,24,0,11,0,32921,0
4,10,0,40,4,1,4,39,26,0,12,1876,397317,0
0,0,1,40,4,3,4,22,19,0,11,0,170653,0
4,4,1,50,2,0,4,39,51,0,9,0,259323,1
2,10,0,40,4,1,4,39,42,0,15,1340,254817,0
7,1,0,35,0,4,4,39,37,0,11,0,48211,0
4,12,0,40,4,3,4,39,18,0,1,0,140164,0
4,8,1,36,2,0,2,39,36,7298,9,0,128757,1
4,3,1,60,0,1,4,39,35,0,11,0,36270,0
5,12,0,35,2,5,4,39,58,15024,11,0,210563,1
4,12,0,12,4,3,4,39,17,0,1,0,65368,0
2,14,1,40,2,0,2,39,44,0,11,0,160943,0
4,3,1,40,2,0,4,39,37,0,11,0,208358,1
4,12,0,40,4,1,0,39,35,0,15,0,153790,0
4,3,1,40,2,0,1,39,60,0,11,0,85815,0
5,7,1,40,2,0,4,39,54,0,5,0,125417,1
4,4,1,60,4,1,2,39,37,0,9,0,635913,1
4,12,0,40,0,1,4,39,50,0,7,0,313321,0
4,12,1,50,2,0,4,31,38,0,9,0,182609,0
4,10,1,55,2,0,4,39,45,0,9,0,109434,0
4,3,1,40,4,1,4,39,25,0,0,0,255004,0
4,6,1,40,2,0,4,39,31,0,15,0,197860,0
0,0,1,40,0,1,4,39,64,0,3,0,187656,0
4,8,1,40,4,1,2,39,90,0,11,2206,51744,0
4,1,1,20,2,0,2,39,54,0,11,0,176681,0
2,7,0,35,4,1,4,39,53,0,13,0,140359,0
4,12,0,40,4,3,4,39,18,0,11,0,243313,0
0,0,0,10,0,1,0,39,60,0,0,0,24215,0
6,5,1,50,2,0,4,39,66,1409,11,0,167687,0
4,1,0,20,6,1,4,4,75,0,8,0,314209,0
4,1,0,40,0,1,4,39,65,0,11,0,176796,0
4,14,1,40,5,1,2,39,35,3674,1,0,538583,0
4,12,0,38,0,4,2,39,41,0,11,0,130408,0
4,1,1,42,4,1,4,39,25,0,15,0,159732,0
4,3,0,40,0,2,3,39,33,0,15,0,110978,0
4,10,1,55,4,1,4,39,28,0,14,0,76714,1
7,8,1,40,2,0,4,39,59,0,11,0,268700,0
7,1,0,38,4,1,4,39,40,0,15,0,170525,0
4,4,1,50,2,0,4,20,41,0,9,0,180138,1
2,4,1,70,2,0,4,39,38,0,12,0,115076,1
4,14,1,40,4,3,4,39,23,0,11,0,115458,0
4,10,1,40,2,0,4,39,40,0,9,0,347890,1
6,8,0,20,2,5,4,39,41,0,11,0,196001,0
7,11,1,50,2,0,4,39,24,0,7,0,273905,0
0,0,1,20,4,3,4,39,20,0,15,0,119156,0
4,3,1,40,0,1,4,39,38,0,15,1741,179488,0
4,1,1,35,2,0,4,0,56,0,11,0,203580,0
4,1,1,45,2,0,4,39,58,0,11,0,236596,1
4,8,0,34,4,1,4,39,32,0,11,0,183916,0
4,13,1,60,2,0,4,39,40,0,7,1977,207578,1
4,1,1,40,2,0,4,0,45,0,11,0,153141,0
4,10,0,40,2,5,4,39,41,0,14,0,112763,1
4,1,0,40,2,5,2,39,42,0,9,0,390781,0
2,8,0,30,6,4,2,39,59,0,0,0,171328,0
2,1,1,40,4,3,4,39,19,0,15,0,27382,0
4,14,1,20,4,1,4,39,58,0,15,0,259014,0
6,5,1,40,2,0,1,1,42,0,11,0,303044,1
4,8,0,40,4,3,4,39,20,0,11,0,117789,0
4,8,0,30,5,1,4,39,32,0,11,0,172579,0
4,4,0,45,6,1,4,39,45,0,8,0,187666,0
4,3,1,40,0,1,4,39,50,0,5,0,204518,0
4,10,0,40,0,3,4,39,36,0,9,0,150042,0
4,12,1,60,2,0,4,39,45,0,11,0,98092,0
4,8,1,12,4,3,4,39,17,0,1,0,245918,0
4,12,1,40,2,0,4,39,59,4064,15,0,146013,0
4,3,1,40,2,0,4,39,26,0,1,0,378322,0
5,4,1,75,2,0,1,37,37,0,15,0,257295,1
0,0,1,24,4,3,4,2,19,0,15,0,218956,0
4,4,1,40,2,0,4,39,64,0,11,0,21174,1
4,10,0,45,4,1,4,39,33,0,9,0,185480,0
4,3,0,40,2,5,4,39,33,0,11,0,222205,1
4,4,1,40,2,0,4,39,61,0,11,0,69867,1
4,8,1,24,4,3,4,39,17,1055,6,0,191260,0
6,5,1,98,2,0,4,39,50,2407,12,0,30653,0
2,10,1,35,4,3,4,39,27,0,12,0,209109,0
4,10,0,40,0,3,4,39,30,0,11,0,70377,0
4,6,1,40,2,0,2,39,43,0,11,0,477983,0
4,3,1,40,2,0,4,39,44,7298,15,0,170924,1
4,4,0,40,4,1,4,39,35,0,15,0,190174,0
4,13,0,40,4,3,4,39,25,0,15,0,193787,0
4,7,0,48,2,5,4,39,24,7298,15,0,279472,1
4,10,0,15,4,1,4,11,22,0,9,0,34918,0
2,3,1,40,2,0,4,39,42,5178,15,0,97688,1
4,12,0,45,0,4,2,39,34,0,7,0,175413,0
4,10,0,42,0,1,4,39,60,0,9,0,173960,0
4,6,1,40,4,3,4,39,21,0,11,0,205759,0
1,12,1,40,2,0,4,39,57,15024,12,0,425161,1
4,10,1,60,2,0,4,39,41,0,14,0,220531,1
4,8,1,45,0,1,4,39,50,0,15,0,176609,0
4,4,0,40,4,1,4,39,25,0,9,0,371987,0
4,3,1,40,2,0,4,7,50,0,5,0,193884,0
4,10,1,45,2,0,4,39,36,0,9,0,200352,0
4,10,0,40,0,1,4,39,31,0,11,0,127595,0
2,11,1,56,4,1,4,39,29,0,9,0,220419,0
4,12,1,45,4,3,4,39,21,0,15,0,231931,0
4,13,0,40,4,4,2,39,27,0,9,0,248402,0
4,14,1,16,2,0,4,39,65,0,11,0,111095,0
5,12,0,60,0,1,4,39,37,0,9,0,57424,0
0,0,0,40,2,5,1,0,39,3464,12,0,157443,0
4,3,1,40,4,3,4,39,24,0,11,0,278130,0
4,12,1,80,0,1,4,39,38,0,11,0,169469,0
4,1,1,40,2,0,4,39,48,7688,9,0,146268,1
4,8,0,25,4,1,1,39,21,0,15,0,153718,0
4,14,1,45,2,0,4,39,31,0,11,0,217460,1
4,12,1,40,2,0,4,39,55,4386,11,0,238638,1
4,1,0,40,2,5,1,25,24,0,15,0,303296,0
4,1,0,40,0,1,4,39,43,0,11,0,173321,0
4,13,1,45,4,1,4,39,26,0,7,0,193945,0
4,10,0,33,4,1,4,39,46,0,7,0,83082,0
4,1,1,40,2,0,4,39,35,0,7,0,193815,1
5,5,1,54,2,0,4,39,41,0,15,0,34987,1
4,12,1,40,4,1,4,39,26,0,9,0,59306,0
4,4,1,35,2,0,1,36,34,7298,12,0,142897,1
0,0,0,25,4,3,2,39,19,0,15,0,860348,0
6,10,0,40,0,1,2,39,36,0,9,0,205607,1
4,12,1,15,4,3,4,39,22,0,15,0,199698,0
4,7,1,40,4,1,4,39,24,0,15,0,191954,0
6,12,1,40,2,0,4,39,77,0,15,0,138714,0
4,7,0,40,2,2,4,26,22,0,4,0,399087,0
4,13,0,40,4,1,4,39,29,0,15,0,423158,0
4,8,0,24,6,1,4,39,62,0,11,0,159841,0
6,4,1,40,2,0,4,39,39,0,11,0,174308,0
4,3,1,50,2,0,4,39,43,0,15,1485,50356,0
4,14,1,45,0,1,4,39,35,0,11,0,186110,0
4,4,0,40,4,1,4,39,29,0,1,0,200381,0
6,3,1,10,2,0,4,39,76,0,12,0,174309,0
6,5,1,45,2,0,4,39,63,0,11,0,78383,0
0,0,0,15,4,3,2,39,23,0,8,0,211601,0
4,10,0,50,2,5,4,39,43,0,15,1887,187728,1
6,6,1,40,2,0,4,39,58,0,11,0,321171,0
4,14,1,55,4,1,4,39,66,2050,11,0,127921,0
4,3,1,45,4,1,2,39,41,0,15,0,206565,0
4,1,1,40,4,1,4,39,26,0,9,0,224563,0
4,8,1,40,4,1,4,39,47,0,8,0,178686,0
2,1,1,40,2,0,4,39,55,0,0,0,98545,0
4,14,1,40,2,0,4,39,53,0,11,0,242606,0
4,8,1,48,4,2,4,26,17,0,4,0,270942,0
4,3,1,40,4,2,4,39,30,0,11,0,94235,0
4,10,1,60,4,1,4,39,49,0,12,0,71195,0
4,12,1,30,4,4,2,14,19,0,11,0,104112,0
4,8,1,40,2,0,2,39,45,0,11,0,261192,0
4,12,1,40,4,1,4,39,26,0,7,0,94936,0
4,3,1,40,2,0,4,39,38,7298,8,0,296478,1
7,11,1,40,2,0,4,39,36,7298,11,0,119272,1
4,5,1,20,4,1,4,39,33,0,11,0,85043,0
7,11,0,40,4,3,2,39,22,0,15,0,293364,0
6,12,1,42,4,1,4,39,43,0,9,0,241895,0
0,0,1,8,2,0,4,39,67,0,1,0,36135,0
0,0,0,40,0,4,4,39,30,0,8,0,151989,0
4,8,1,25,3,1,4,20,56,0,7,0,101128,0
4,10,1,25,4,3,4,39,31,0,9,0,156464,0
4,4,1,40,2,0,4,39,33,0,9,0,117963,1
4,8,1,40,2,0,4,39,26,0,11,0,192262,0
4,4,1,40,2,0,4,39,33,0,9,0,111363,1
2,14,1,30,2,0,4,39,46,0,1,0,329752,0
0,0,1,40,2,0,4,39,59,0,9,0,372020,1
1,1,1,40,2,0,4,39,38,0,11,0,95432,1
4,8,1,40,6,4,3,39,65,0,1,0,161400,0
4,13,1,40,2,0,4,39,40,0,8,0,96129,1
4,1,0,35,2,5,4,39,42,0,11,0,111949,0
6,3,1,40,2,0,4,32,26,0,6,0,117125,0
4,8,0,24,2,5,4,39,36,0,0,0,348022,0
4,10,1,40,2,0,4,39,62,0,12,0,270092,1
4,14,1,45,2,0,4,39,43,0,9,0,180609,0
4,4,1,45,0,1,4,39,43,0,9,1564,174575,1
4,12,1,55,3,1,4,39,22,0,11,0,410439,0
4,3,1,40,2,0,4,39,28,0,11,0,92262,0
6,12,1,45,2,0,4,39,56,0,15,0,183081,0
4,12,0,15,4,1,4,39,22,0,7,0,362589,0
4,4,0,45,0,1,4,39,57,0,9,0,212448,1
4,12,0,40,0,4,4,39,39,0,11,0,481060,0
1,1,0,15,4,4,4,39,26,0,15,0,185885,0
4,8,1,10,4,3,4,39,17,0,1,0,89821,0
7,7,1,38,2,0,4,39,40,0,8,0,184018,1
4,7,1,40,2,0,2,39,45,0,11,0,256649,0
4,3,1,40,4,1,2,39,44,0,11,0,160323,0
2,1,0,10,4,3,4,39,20,0,15,0,350845,0
4,3,0,40,2,5,4,39,33,0,11,0,267404,0
4,12,1,40,4,1,4,39,23,0,15,0,35633,0
6,4,1,30,0,1,4,39,46,0,12,0,80914,0
4,12,1,50,2,0,4,39,38,0,11,0,172927,0
4,14,1,40,0,1,4,39,54,0,11,0,174319,0
4,3,0,45,0,1,4,39,46,0,4,2339,214955,0
4,3,1,40,2,0,4,39,25,0,15,0,344991,0
4,12,0,40,0,1,4,39,46,0,15,0,108699,0
2,14,0,40,2,5,4,39,36,0,15,0,117312,0
4,8,0,25,4,1,4,39,23,0,11,0,396099,0
4,7,1,40,5,1,4,39,29,0,11,0,134152,0
4,1,0,6,2,5,4,39,44,0,15,2415,162028,1
4,1,0,16,4,3,4,39,19,0,15,0,25429,0
4,8,0,40,4,2,4,39,19,0,11,0,232392,0
4,8,0,40,2,5,4,39,35,0,11,0,220098,1
4,3,1,50,4,1,4,39,27,0,9,0,301302,0
6,3,1,40,5,1,4,39,46,0,7,0,277946,0
7,4,1,45,2,0,4,0,34,7688,9,0,98101,1
4,8,0,35,4,1,4,39,34,0,11,0,196164,0
4,13,1,40,2,0,4,39,44,0,15,0,115562,0
4,6,0,40,0,4,4,39,45,0,15,0,96975,0
0,0,0,35,4,2,4,39,20,0,11,0,137300,0
4,4,1,55,2,0,4,39,25,0,9,0,86872,1
5,4,1,50,2,0,4,39,52,0,9,0,132178,1
4,6,1,40,4,3,4,39,20,0,15,0,416103,0
4,8,0,40,4,1,4,39,28,0,15,0,108574,0
7,11,1,40,2,0,4,39,50,0,9,0,288353,1
4,13,0,64,0,1,4,39,34,0,8,0,227689,0
4,6,1,40,2,0,3,33,28,0,5,2179,166481,0
4,4,1,65,2,0,4,39,41,0,12,1977,445382,1
4,1,1,40,2,0,4,39,28,0,11,0,110145,0
6,3,1,25,2,0,4,39,46,0,11,0,317253,0
0,0,0,40,2,5,4,39,28,0,15,1887,123147,1
4,4,1,50,2,0,4,39,32,0,15,0,364657,0
2,8,0,24,0,1,2,39,41,0,15,0,42346,0
4,6,0,40,4,4,2,39,24,0,11,0,241951,0
4,4,0,40,0,4,4,39,33,0,15,0,118500,0
4,4,1,60,2,0,4,39,46,15024,10,0,188386,1
7,7,1,40,2,0,4,39,31,0,15,0,1033222,0
4,3,1,50,0,1,4,39,35,0,2,0,92440,1
4,7,1,40,2,0,4,26,52,0,3,0,190762,0
4,8,0,19,4,3,4,39,30,0,1,0,426017,0
2,7,1,40,5,1,2,39,34,0,1,0,243867,0
7,14,0,40,0,4,4,39,34,0,11,0,240283,0
4,12,1,30,2,0,4,39,20,0,15,0,61777,0
4,6,1,18,4,3,4,39,17,2176,1,0,175024,0
7,4,0,40,2,5,4,39,32,0,9,0,92003,1
4,5,1,40,0,1,4,39,29,0,11,0,188401,0
4,3,0,35,4,4,4,39,33,0,0,0,228528,0
4,14,1,60,2,0,4,39,25,0,11,0,133373,0
1,10,1,40,4,1,4,39,36,0,12,1408,255191,0
4,6,1,72,4,1,4,6,23,0,11,0,204653,0
5,4,1,40,2,0,4,39,63,0,11,0,222289,1
2,10,1,40,2,0,4,39,47,0,12,0,287480,0
0,0,1,24,6,1,4,39,80,0,11,0,107762,0
0,0,1,40,4,3,4,39,17,0,1,0,202521,0
6,10,0,40,3,1,4,39,40,2174,9,0,204116,0
4,8,0,25,2,5,4,39,30,0,7,0,29662,1
4,3,1,40,4,3,1,30,27,0,15,1980,116358,0
4,10,1,50,2,0,4,39,33,0,12,0,208405,1
2,5,1,60,4,1,2,39,34,594,11,0,284843,0
2,11,0,40,4,1,4,39,34,0,15,0,117018,0
4,1,1,40,2,0,4,39,23,0,15,0,81281,0
2,1,0,40,2,5,4,39,42,0,15,0,340148,0
4,10,1,40,4,1,4,39,29,0,9,0,363425,0
4,1,0,28,0,1,4,39,45,0,11,0,45857,0
1,2,1,40,4,3,4,39,24,0,11,0,191073,0
4,10,1,40,2,0,4,39,44,0,15,0,116632,1
4,3,1,40,4,2,4,26,27,0,6,0,405855,0
4,12,1,35,4,1,4,39,20,0,15,0,298227,0
4,4,0,40,6,4,2,39,44,0,11,0,290521,0
4,3,1,40,2,0,0,39,51,0,11,0,56915,0
4,7,1,40,2,0,4,39,20,0,11,0,146538,0
0,0,0,5,4,3,4,39,17,0,1,0,258872,0
4,7,0,40,4,3,2,39,19,0,11,0,206399,0
5,3,1,55,2,0,4,39,45,0,15,0,197332,1
4,3,1,40,2,0,4,39,60,0,11,0,245062,1
4,4,1,40,2,0,2,0,42,0,7,0,197583,1
6,12,0,40,2,5,4,39,44,0,11,0,234885,1
4,7,1,40,2,0,1,39,40,0,8,0,72887,1
4,4,0,40,2,5,4,39,30,0,11,0,180374,0
4,14,1,50,2,0,2,39,38,0,15,0,351299,0
4,14,1,60,2,0,4,39,23,0,11,0,54012,0
0,0,1,40,2,0,4,39,32,0,15,0,115745,0
4,5,1,40,4,3,4,39,44,0,7,0,116632,0
2,14,1,40,2,0,2,39,54,0,11,0,288825,0
4,10,1,50,2,0,4,39,32,0,9,0,132601,0
4,3,1,40,3,4,4,39,50,0,3,0,193374,0
4,13,0,20,4,1,4,39,24,0,9,0,170070,0
4,1,0,60,2,5,4,39,37,0,11,0,126708,0
4,14,1,40,0,4,4,39,52,0,11,0,35598,0
4,14,1,40,2,0,4,39,38,0,15,0,33983,0
4,4,1,45,2,0,4,39,49,0,12,1977,192776,1
4,13,0,16,2,5,4,39,30,0,9,0,118551,1
4,10,1,40,4,4,4,39,60,0,15,0,201965,1
0,0,1,40,4,3,4,39,22,0,15,0,139883,0
4,3,1,40,4,1,4,39,35,0,11,0,285020,0
4,14,1,60,4,1,4,39,30,0,11,0,303990,0
4,8,0,24,0,1,4,39,67,0,8,0,49401,0
4,3,0,40,4,1,4,39,46,0,9,0,279196,0
4,8,1,6,4,1,4,39,17,0,6,0,211870,0
4,6,1,30,4,3,4,39,22,0,15,0,281432,0
4,8,1,40,4,1,4,39,27,0,0,0,161155,0
4,8,0,35,4,4,4,39,23,0,11,0,197904,0
4,3,1,45,2,0,4,32,33,0,7,0,111746,0
6,3,1,20,2,0,4,39,43,0,15,0,170721,0
7,10,1,20,4,1,4,39,28,0,9,0,70100,0
4,3,0,40,3,4,4,39,41,0,11,0,193626,0
0,0,1,40,4,2,2,39,52,594,2,0,271749,0
4,1,0,20,3,3,2,39,25,0,15,0,189775,0
0,0,1,35,2,0,4,39,63,0,3,0,401531,0
2,14,1,45,2,0,4,39,59,0,11,0,286967,0
2,10,0,40,0,4,4,39,45,0,9,0,164427,0
4,12,1,60,2,0,4,39,38,15024,9,0,91039,1
4,8,0,35,4,1,4,39,40,0,11,0,347934,0
1,1,1,40,0,1,4,39,46,0,11,0,371373,0
4,4,0,60,4,1,4,39,35,0,7,0,32220,0
4,10,0,25,0,4,4,39,34,0,11,0,187251,0
4,3,1,20,4,3,4,39,33,0,9,0,178107,0
4,1,0,36,0,4,4,39,41,0,11,0,343121,0
4,7,1,40,4,3,4,39,20,0,15,0,262749,0
4,8,1,40,4,3,4,8,23,0,4,0,403107,0
4,10,0,35,4,1,4,39,26,0,15,0,64293,0
0,0,1,20,2,0,4,39,72,0,11,0,303588,0
2,5,1,40,4,1,4,31,23,0,11,0,324960,0
2,14,1,40,2,0,4,39,62,0,11,0,114060,0
4,1,1,40,2,0,4,39,52,0,15,0,48925,0
4,8,0,42,0,4,4,10,58,0,15,0,180980,0
4,12,0,40,4,1,4,39,25,0,9,0,181054,0
4,4,1,40,4,1,2,39,24,0,9,0,388093,0
4,11,1,8,4,3,4,39,19,0,15,0,249609,0
4,4,1,40,2,0,4,39,43,0,15,0,112131,0
