age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,income
31,307375,0,0,40,4,15,4,8,1,0,0,39,0
17,93511,0,0,15,4,1,4,12,3,4,0,39,0
23,32950,0,0,40,4,15,4,6,3,4,1,39,0
40,313945,0,0,40,4,15,2,3,0,4,1,39,0
47,275517,0,0,72,2,15,0,1,1,4,0,39,0
55,132145,0,0,45,4,6,2,12,0,4,1,39,0
37,377798,0,0,50,6,15,0,3,1,4,1,39,0
48,198000,0,0,38,4,9,4,12,2,4,0,39,1
67,166591,1848,0,99,4,11,0,9,4,2,0,39,0
72,117030,0,0,40,6,15,2,8,0,4,1,39,0
31,275369,0,0,40,2,15,4,11,1,2,1,39,0
24,300584,0,0,45,4,15,2,3,0,4,1,39,0
27,230997,0,0,45,2,9,4,10,1,4,0,39,0
32,73199,0,0,40,4,2,4,5,3,1,1,30,0
61,362068,0,0,50,4,7,2,4,0,4,1,39,1
34,162604,0,0,40,4,11,4,3,2,2,1,39,0
40,86143,0,0,40,4,8,2,6,3,1,1,30,0
39,116477,0,0,40,4,8,0,13,1,4,0,39,0
49,102308,15024,0,35,6,14,2,10,0,4,1,39,1
57,199067,0,0,90,5,5,2,4,0,4,1,12,1
47,205100,0,0,45,4,15,2,12,0,4,1,39,1
38,127493,0,0,35,4,7,6,12,4,4,0,39,0
77,34761,0,0,40,6,5,2,5,0,4,1,39,0
20,221480,0,0,8,4,15,4,13,4,4,0,39,0
37,216473,0,0,30,6,0,2,3,0,4,1,39,0
43,147206,27828,0,45,5,7,4,4,1,4,1,39,1
50,162868,0,0,45,4,11,0,8,1,4,0,39,0
68,335701,0,0,40,6,5,6,8,1,4,0,39,0
55,250322,0,0,40,4,11,0,1,1,4,0,39,0
52,182856,10520,0,45,2,12,4,10,1,4,1,39,1
24,97743,0,0,37,4,11,4,8,1,4,1,39,0
42,227065,0,0,60,4,9,4,1,1,4,1,39,0
51,59840,2174,0,40,4,11,0,6,1,4,1,39,0
26,140446,0,0,40,4,11,2,6,5,4,0,39,0
32,86150,0,1977,40,1,9,2,4,5,1,0,39,1
51,147876,0,0,40,4,15,4,1,3,4,0,39,0
26,219199,0,0,40,4,11,4,6,1,4,1,39,0
46,28497,0,0,8,4,15,2,12,0,4,1,39,0
27,405177,0,0,35,4,11,4,1,3,4,0,39,0
29,320451,0,0,40,4,9,3,12,2,1,1,0,0
71,30661,6514,0,40,6,5,2,5,0,4,1,39,1
30,38268,0,0,40,2,11,5,8,4,4,1,39,1
42,199900,0,0,52,4,15,2,3,0,4,1,39,0
39,172538,0,0,60,5,11,2,4,0,4,1,39,1
17,194517,0,0,18,4,1,4,5,3,4,0,39,0
20,129024,0,0,35,4,15,4,1,3,4,0,39,0
37,203828,0,0,40,4,11,0,7,4,4,1,39,0
40,146659,0,0,40,4,7,4,10,1,4,1,39,0
27,29261,0,0,42,4,7,4,8,2,4,1,39,0
19,366109,0,0,40,4,0,4,8,2,4,1,39,0
29,212091,0,0,40,4,15,0,11,1,4,1,39,0
42,202872,0,0,36,4,11,2,1,5,4,0,39,1
31,373903,0,0,40,4,9,2,1,0,4,1,39,1
41,289403,0,0,40,4,11,0,13,1,2,1,0,0
21,60552,0,0,40,4,11,4,1,3,4,0,39,0
46,188325,0,0,50,4,15,2,7,0,4,1,39,1
21,398480,0,0,40,0,15,4,0,3,4,0,39,0
37,254202,27828,0,50,1,12,4,4,1,4,0,39,1
41,277858,0,0,45,5,9,6,4,1,2,0,39,0
50,102346,0,0,36,4,11,0,1,4,4,0,0,0
34,226629,0,0,34,4,2,5,12,4,4,0,39,0
47,219632,0,0,40,4,3,6,7,4,4,1,26,0
21,449101,0,0,40,4,11,4,4,1,4,0,39,0
49,330535,0,0,40,4,10,0,4,4,4,1,39,1
38,202937,0,0,40,4,12,4,4,1,4,0,39,1
43,269733,0,0,40,1,12,2,4,0,4,1,39,1
40,355856,0,0,40,6,9,3,4,1,1,1,39,0
48,275100,0,0,70,5,11,2,4,0,4,1,12,1
30,136997,0,0,40,7,11,0,4,4,4,0,39,0
38,136931,0,0,38,4,7,4,1,1,1,0,37,0
31,346736,0,0,45,0,11,4,0,2,4,0,39,0
30,264936,0,0,40,2,9,5,10,4,4,0,39,0
37,269722,0,0,38,4,11,4,1,3,4,1,39,0
28,251905,0,0,42,4,12,4,12,1,4,1,39,0
57,180636,0,0,40,4,15,2,3,0,4,1,39,0
25,116915,0,0,40,4,15,4,3,2,4,1,39,0
40,182516,0,0,40,6,7,2,1,5,4,0,39,0
49,199862,0,2179,40,2,11,2,7,0,4,1,39,0
44,127482,7688,0,40,4,15,2,13,0,4,1,39,1
44,142968,0,0,40,4,11,6,8,4,4,0,39,0
18,115258,0,0,40,4,0,4,3,4,4,1,39,0
45,190822,0,0,31,4,11,2,8,0,4,1,39,0
50,68898,0,0,55,2,10,2,4,0,4,1,39,1
17,151999,0,0,16,5,2,4,1,3,4,0,39,0
28,236471,0,0,40,6,11,2,3,0,4,1,39,0
38,29075,5013,0,40,2,15,2,1,5,0,0,39,0
43,186990,0,0,37,7,11,2,3,0,4,1,39,0
48,210369,0,0,40,4,11,4,3,3,4,1,39,0
57,179644,0,0,5,0,8,2,0,5,4,0,39,0
28,119128,0,0,40,4,7,2,7,0,4,1,39,0
46,188386,0,0,40,4,11,0,8,3,4,1,39,0
28,120645,0,0,40,4,11,4,7,3,2,0,39,0
58,303176,0,0,40,2,11,0,3,1,4,1,39,0
23,358434,0,0,40,4,9,4,10,4,2,0,39,0
57,36091,0,0,40,4,11,5,8,4,0,0,39,0
48,250648,0,0,35,4,12,2,10,0,4,1,39,1
49,131918,0,0,50,4,15,2,7,0,4,1,39,1
40,151504,0,0,60,6,15,2,3,0,4,1,39,1
41,161880,0,0,50,4,11,5,7,1,2,1,39,0
45,123681,0,0,40,4,11,2,6,0,4,1,39,0
27,94090,0,0,50,4,15,2,7,0,4,1,39,0
22,129980,0,0,25,0,15,4,0,1,4,1,39,0
50,237258,27828,0,48,4,12,4,4,1,4,1,39,1
65,147377,0,0,16,6,12,2,10,0,4,1,39,0
36,253627,0,0,40,1,15,2,1,0,4,1,33,1
63,528618,0,0,40,0,0,2,0,0,4,1,39,0
22,27881,0,0,45,4,11,2,5,0,4,1,39,0
28,79874,0,0,40,4,8,4,7,1,4,1,39,0
18,156981,0,0,20,4,1,4,12,3,4,0,39,0
46,195418,0,0,40,2,9,2,10,0,2,1,39,1
37,175185,0,0,40,4,1,4,7,1,4,1,39,0
46,273796,0,0,65,4,11,2,14,0,4,1,39,1
37,373699,0,0,60,7,14,2,10,0,4,1,39,1
31,82508,0,0,40,4,15,4,1,1,4,1,39,0
38,162551,0,0,35,4,11,4,4,1,1,0,17,0
24,166297,0,0,25,4,9,4,10,3,1,1,39,0
25,100125,0,0,40,2,9,4,1,1,4,0,39,0
30,175690,0,0,40,4,15,4,1,4,2,0,39,0
45,184441,0,0,42,4,5,4,7,4,4,0,39,0
28,167737,5178,0,40,5,12,2,12,0,4,1,39,1
58,186121,0,0,40,4,9,0,4,1,4,1,39,0
44,177851,0,0,60,6,14,2,10,0,4,1,39,0
35,106961,0,0,60,4,11,2,12,0,4,1,39,0
54,419712,0,0,40,4,11,2,14,0,2,1,39,0
40,208875,0,0,50,2,12,0,10,1,4,0,39,0
24,373628,0,1504,40,4,9,4,12,3,4,0,39,0
26,331861,0,0,50,4,9,4,3,1,4,1,9,0
29,249948,0,0,50,4,9,4,1,1,4,0,39,0
50,99316,0,0,40,4,8,2,10,0,4,1,39,0
22,252570,0,0,40,4,15,2,4,5,4,0,39,0
17,89160,0,0,18,4,2,4,9,3,4,0,39,0
25,49092,0,0,50,4,11,2,14,0,4,1,39,0
35,87757,0,0,40,4,9,4,4,1,4,1,39,0
42,806552,0,0,50,4,15,2,4,0,4,1,39,1
45,70754,7298,0,60,6,14,2,10,0,4,1,39,1
28,150437,0,0,60,4,11,4,8,1,4,0,39,0
71,46836,0,0,15,0,5,5,0,1,2,1,39,0
34,117186,0,0,40,7,11,2,11,0,4,1,39,1
49,239625,0,0,40,4,12,2,4,0,4,1,39,1
39,128483,0,0,60,4,15,2,8,5,4,0,39,0
17,53367,0,0,25,4,2,4,8,2,4,0,39,0
20,358355,0,0,40,4,6,4,7,4,4,0,39,0
53,139522,0,1573,40,4,11,2,8,5,4,0,22,0
26,93017,0,0,40,4,8,2,6,0,4,1,39,0
49,101320,0,1564,40,4,9,4,13,1,4,0,2,1
57,105582,0,2415,40,5,9,2,4,0,4,1,39,1
40,121718,0,0,55,4,9,0,4,1,4,1,39,1
19,111836,0,0,35,4,11,4,14,3,4,1,39,0
58,96840,0,0,37,4,11,6,3,4,4,0,39,0
62,176839,0,0,10,2,12,2,10,0,4,1,39,0
41,193553,0,0,64,2,15,2,11,0,2,1,39,1
46,168232,0,0,40,4,11,3,6,1,4,1,39,0
53,146325,0,0,40,6,11,2,3,0,4,1,41,1
33,111567,0,0,40,4,9,4,12,3,4,1,39,0
58,478354,99999,0,50,4,9,2,4,0,4,1,39,1
30,209768,0,0,40,4,8,2,7,0,4,1,39,1
27,188909,0,0,40,4,11,4,6,4,2,0,39,0
32,321313,0,0,40,6,11,4,3,3,2,1,39,0
19,264228,0,0,12,0,15,4,0,3,4,0,39,0
22,345066,0,0,40,4,0,4,8,4,2,0,39,0
56,32855,0,0,50,6,15,2,5,0,4,1,39,0
33,287372,0,0,50,5,15,2,4,0,4,1,39,1
36,214807,0,0,40,4,11,0,8,4,4,0,39,0
29,275110,0,0,40,2,15,2,11,3,2,1,39,0
32,352089,0,0,38,4,11,0,1,1,4,0,39,0
33,110171,0,1092,40,7,9,0,10,1,4,0,39,0
20,211391,0,0,25,4,15,4,12,1,4,0,39,0
51,91506,7688,0,40,4,11,2,14,0,4,1,39,1
52,180949,0,0,30,4,15,2,14,0,4,1,39,0
64,169072,0,0,50,5,0,2,14,0,4,1,39,0
33,264554,0,0,45,4,9,2,10,0,4,1,39,1
38,99065,0,0,50,4,9,4,1,1,4,0,39,1
30,201122,0,0,40,4,9,2,10,0,4,1,39,1
67,323636,0,0,15,5,11,2,3,0,4,1,2,0
37,184112,0,0,40,2,10,0,10,1,4,0,39,1
55,243367,0,0,37,4,11,0,12,4,4,0,39,0
25,149248,0,0,40,7,15,4,8,1,2,1,39,0
41,248748,0,0,40,2,9,4,10,4,2,0,39,0
31,242616,0,0,40,4,9,0,13,4,4,0,39,0
51,207246,0,1902,40,4,15,2,1,5,4,0,39,1
75,343631,0,0,15,6,11,2,5,0,1,1,39,0
53,403121,0,0,30,4,11,0,1,1,4,0,39,0
36,184435,0,0,40,6,1,4,14,1,2,1,39,0
47,181405,15024,0,40,6,14,2,10,0,4,1,39,1
67,75140,0,0,25,6,11,2,5,0,4,1,39,0
29,467936,0,0,40,6,15,4,5,1,4,1,0,0
32,181212,0,0,65,6,15,5,5,4,4,0,39,0
42,324421,0,0,20,4,11,0,12,1,4,1,39,0
41,344624,7688,0,50,4,9,2,4,0,4,1,39,1
46,98735,0,0,50,4,9,5,10,4,4,0,39,0
48,186172,0,0,40,2,7,2,11,0,4,1,39,1
55,107157,0,0,40,1,11,2,11,0,4,1,39,0
68,353871,0,0,40,0,11,6,0,1,4,0,39,0
49,175958,0,0,20,6,15,4,8,1,4,1,39,0
62,252134,0,0,40,4,5,0,6,1,4,0,5,0
30,95923,0,0,45,4,7,3,1,4,4,0,39,0
56,203250,0,0,40,2,15,2,11,0,4,1,39,0
37,296212,0,0,48,4,11,5,6,1,4,1,39,0
22,333838,0,0,40,4,15,4,8,1,4,1,39,0
56,345730,0,0,40,4,11,2,6,0,4,1,39,0
53,128141,0,0,40,1,9,5,1,1,2,1,39,0
53,249347,0,0,40,4,8,0,3,1,4,1,5,1
51,171914,0,0,30,4,6,6,3,1,4,1,39,0
41,344519,13550,0,60,4,11,0,4,1,4,0,39,1
34,196385,0,0,50,5,11,2,4,0,4,1,39,0
24,87546,0,0,40,4,15,2,1,5,4,0,39,0
40,85668,0,0,40,6,11,2,3,0,4,1,39,0
23,126613,0,0,40,4,9,4,1,3,4,0,39,0
28,239753,0,0,40,4,11,4,8,1,4,0,39,0
53,162796,0,0,40,4,11,2,7,0,0,1,39,0
52,197189,0,0,44,1,15,2,1,0,4,1,39,1
33,25806,0,0,20,7,10,2,10,0,1,1,0,0
28,89813,0,0,40,4,11,0,6,1,4,0,39,0
45,142167,0,0,40,7,12,0,1,1,2,0,0,0
40,171589,0,0,40,4,9,2,1,0,4,1,39,1
60,203985,0,0,40,4,15,2,8,0,4,1,39,1
24,394191,0,0,55,4,2,4,14,3,4,1,11,0
50,155433,0,0,40,4,9,6,10,4,4,0,39,0
44,39581,0,0,40,4,9,5,13,4,2,0,39,0
19,305834,0,0,40,4,11,4,8,1,4,0,39,0
36,200220,0,0,55,5,11,4,4,1,4,1,39,0
33,229732,0,0,40,4,7,4,13,1,4,1,39,0
52,190333,0,0,50,4,0,2,7,0,4,1,39,0
51,155983,0,0,50,4,11,2,3,0,4,1,39,0
44,211351,4386,0,40,4,15,2,12,5,4,0,39,1
19,505168,0,0,40,0,6,4,0,2,4,0,39,0
49,256417,5013,0,40,4,11,2,4,0,4,1,26,0
17,165069,0,1721,40,0,0,4,0,3,4,1,39,0
20,249385,0,0,20,4,15,4,3,3,4,0,39,0
53,168723,0,0,40,4,7,2,13,0,4,1,39,1
25,165866,0,0,20,4,8,4,5,1,4,1,39,0
48,48553,0,0,72,4,15,4,4,1,4,1,39,0
27,244751,0,0,40,4,11,4,1,3,3,1,39,0
21,228230,0,0,15,4,15,4,8,3,4,0,39,0
29,152951,0,0,40,4,11,2,6,0,4,1,39,0
47,29023,0,0,40,7,10,2,10,0,1,1,19,1
48,136455,0,0,60,6,15,2,8,5,4,0,39,0
38,245372,0,0,75,0,15,2,0,0,4,1,39,1
19,155863,0,1602,30,0,15,4,0,3,4,0,39,0
37,126675,0,0,40,4,15,6,7,2,4,1,0,0
37,184659,5013,0,44,4,11,2,7,0,4,1,39,0
39,33289,0,0,60,1,11,6,10,4,4,0,39,0
35,111377,0,0,40,4,11,5,14,1,4,1,39,0
33,103651,0,0,60,4,11,0,8,1,4,1,39,0
56,53481,0,0,40,4,11,2,7,0,4,1,39,0
23,238917,0,0,40,4,4,4,6,2,4,1,8,0
25,167495,0,0,40,4,15,4,1,4,4,0,39,0
47,114222,0,0,55,1,7,2,1,0,4,1,39,1
32,182323,7688,0,40,4,11,2,10,0,4,1,39,1
24,137589,0,0,30,4,11,4,1,3,4,0,39,0
32,181091,13550,0,35,4,9,4,12,3,4,1,39,1
41,156580,0,0,35,4,9,4,1,1,4,0,6,0
32,210926,0,0,38,4,11,0,1,1,4,0,39,1
37,255503,0,0,55,6,14,4,10,1,4,1,39,1
39,116546,0,0,50,4,15,2,12,0,4,1,39,1
66,34218,0,0,50,6,11,2,14,0,4,1,39,1
18,305327,0,0,25,0,15,4,0,3,3,0,39,0
23,107882,0,0,40,4,9,4,4,1,4,0,39,0
44,858091,0,0,40,4,11,4,8,4,2,0,39,0
45,79646,0,0,70,4,15,2,14,0,4,1,39,0
42,103089,1506,0,40,4,15,5,10,4,4,0,39,0
40,145441,0,0,30,6,15,0,4,4,4,1,39,0
20,117210,0,0,40,7,15,4,13,3,4,1,39,0
26,379246,0,0,40,4,15,4,8,1,4,0,39,0
25,130018,0,0,40,4,1,4,7,2,4,1,39,0
40,121466,0,0,40,4,11,0,1,1,4,1,39,0
54,339518,0,0,40,4,7,3,7,4,1,0,30,0
33,388672,0,0,60,4,8,2,3,0,4,1,39,0
56,190091,0,0,46,6,8,3,12,1,4,1,39,0
27,197918,0,0,47,4,1,4,3,4,2,1,39,0
31,361497,0,0,60,4,5,4,5,2,4,1,32,0
61,451327,0,0,24,0,9,2,0,0,3,1,39,1
22,340217,0,0,20,4,15,4,12,1,4,0,39,0
32,63516,0,0,45,6,11,0,8,4,4,0,39,0
29,269786,0,0,40,4,11,2,3,0,4,1,39,0
34,63338,0,0,40,2,11,4,1,3,4,0,39,0
56,179127,0,0,35,4,0,2,3,0,4,1,22,0
35,124090,0,0,99,4,8,2,14,0,4,1,39,0
25,215188,0,0,40,4,11,2,1,5,4,0,39,0
22,482082,0,0,40,4,1,2,7,1,4,0,26,0
19,234725,0,0,40,4,2,4,7,3,4,1,39,0
35,289890,0,0,40,4,1,2,7,0,4,1,39,0
35,232036,0,0,40,4,11,2,7,0,4,1,39,0
48,195416,0,0,35,2,11,0,8,1,4,0,39,0
52,22154,0,0,40,4,15,2,12,0,4,1,39,0
39,103734,0,0,43,4,9,2,10,0,4,1,39,1
32,32587,0,0,40,2,11,0,8,1,0,1,39,0
27,190303,0,0,40,4,11,2,3,0,4,1,39,0
34,270488,0,0,40,4,9,4,10,3,4,0,39,0
31,104509,0,0,35,4,15,5,8,4,4,0,39,0
47,132589,0,0,72,6,15,2,5,0,4,1,39,0
37,112812,0,0,40,4,9,0,4,1,4,0,39,0
47,126441,0,0,40,4,15,3,13,1,4,1,39,0
47,123075,0,0,50,5,12,2,12,0,4,1,39,1
45,207955,0,0,40,4,4,3,8,1,4,1,7,0
51,43705,0,0,40,4,15,2,3,0,4,1,39,0
24,116968,0,0,40,4,9,4,10,1,4,1,39,0
59,182142,0,0,40,6,10,2,10,0,4,1,39,0
27,74056,0,0,48,4,8,2,3,0,4,1,39,0
33,132565,0,0,40,6,1,2,3,0,4,1,39,0
55,256796,0,0,40,4,11,5,1,1,4,0,39,1
62,191520,99999,0,80,5,10,2,10,0,4,1,39,1
37,33394,0,0,70,6,11,2,5,0,4,1,39,0
45,45501,0,0,50,2,9,4,10,1,4,0,39,0
25,74389,0,0,40,4,9,4,4,1,1,0,39,0
34,201874,0,0,40,4,11,2,4,0,4,1,39,0
50,143804,0,0,55,4,11,4,3,3,4,1,39,0
29,95471,0,0,55,2,9,2,4,0,4,1,39,0
32,267458,0,0,40,4,7,2,5,0,4,1,39,0
48,70668,0,0,40,4,0,4,9,2,4,0,39,0
34,260782,0,0,52,2,15,2,6,0,4,1,39,1
50,299215,0,0,40,4,11,2,1,0,2,1,39,0
38,99156,0,0,46,4,11,0,12,4,4,1,39,0
52,53905,0,0,40,1,11,0,1,1,4,0,39,0
41,94210,0,0,48,4,11,0,6,4,4,1,39,0
31,116508,0,0,48,4,11,2,7,0,4,1,39,0
31,176711,0,0,40,4,11,4,3,1,4,1,39,0
50,118058,15024,0,55,6,9,2,4,0,4,1,39,1
23,89285,99999,0,40,7,15,4,11,1,3,0,39,1
52,91093,0,0,40,4,15,0,12,1,2,0,39,0
33,204577,0,0,40,4,11,2,7,0,4,1,39,0
32,162041,0,0,30,4,15,0,8,4,4,0,39,0
48,175615,0,0,40,4,15,2,6,5,4,0,24,0
40,99679,3103,0,43,4,12,2,12,0,4,1,39,1
22,263398,0,0,50,4,15,4,13,1,4,1,39,0
55,147653,0,0,24,4,11,4,8,1,4,0,39,0
58,32521,0,0,20,0,1,3,0,1,4,0,39,0
43,198871,0,0,88,5,8,2,5,0,4,1,39,0
34,127651,0,0,55,4,12,2,4,0,4,1,39,1
19,143608,0,0,40,4,11,4,7,3,4,1,39,0
50,50048,0,0,52,2,12,2,10,0,4,1,39,1
73,378922,0,0,20,0,11,3,0,1,4,0,2,0
27,292883,0,0,40,4,11,2,7,0,2,1,39,0
62,190491,15024,0,45,4,10,2,10,0,4,1,39,1
57,132145,7298,0,45,7,12,2,4,0,4,1,39,1
34,126853,0,0,40,4,12,2,4,0,1,1,36,1
22,59184,0,0,30,4,11,4,7,1,4,1,39,0
22,663291,2105,0,40,4,15,2,7,0,4,1,39,0
29,76978,0,0,50,2,15,4,4,1,2,0,39,0
34,196512,0,2472,35,6,11,0,4,4,4,0,39,1
17,103851,0,0,45,0,1,4,0,3,4,0,39,0
35,241126,0,0,50,4,9,4,10,1,4,1,39,0
65,266828,0,0,24,4,9,2,12,0,4,1,39,1
27,204984,0,1579,40,4,15,2,1,0,4,1,39,0
46,188950,0,0,50,4,9,2,3,0,4,1,39,1
35,226528,0,0,60,4,10,3,10,1,3,1,9,1
38,268893,0,0,70,4,8,2,14,0,4,1,39,0
36,165473,0,0,40,4,9,0,1,4,2,0,39,0
49,447554,7688,0,40,4,9,2,4,0,4,1,39,1
54,304955,0,0,30,5,11,2,4,0,4,1,39,0
30,198265,0,0,40,4,9,2,10,0,4,1,39,1
26,395206,0,0,40,4,15,4,14,1,4,1,39,0
32,312667,2174,0,55,4,9,3,4,1,4,1,39,0
23,117767,0,0,36,4,11,4,1,3,4,1,39,0
40,170482,14344,0,45,4,9,4,13,1,4,0,39,1
29,309778,7298,0,40,4,11,2,3,0,4,1,39,1
28,289991,0,0,40,4,11,2,3,0,4,1,39,1
41,255543,0,0,40,1,15,2,1,0,4,1,39,1
34,119079,0,0,40,4,1,2,7,3,2,1,39,0
37,318168,1055,0,20,4,11,4,7,1,2,1,39,0
39,67317,0,0,40,4,15,2,14,0,4,1,39,0
29,337953,0,0,40,4,11,2,12,0,4,1,39,1
55,451603,0,0,40,4,11,0,3,4,4,1,39,0
30,455995,0,0,50,4,15,2,4,0,4,1,39,1
33,209768,0,0,40,7,10,4,10,1,4,1,39,0
55,27385,0,0,40,1,8,2,3,0,4,1,39,0
33,226296,0,0,40,7,11,4,14,2,4,1,39,0
47,285335,0,0,50,4,15,2,3,0,4,1,39,1
28,376700,6849,0,50,4,9,4,12,3,2,1,39,0
33,150324,0,0,49,4,11,0,7,1,4,1,39,0
62,96460,0,0,40,4,11,5,10,1,4,0,39,0
49,188141,0,0,60,0,15,6,0,4,4,0,39,0
42,163985,0,0,27,4,11,5,14,1,4,1,39,0
63,85420,5013,0,15,4,15,2,12,0,4,1,39,0
21,416103,0,0,40,4,11,4,7,3,4,1,39,0
65,224357,0,0,40,5,11,2,12,0,4,1,39,0
28,116062,0,0,40,1,7,2,1,0,0,1,39,0
51,194259,15024,0,55,6,12,2,10,5,4,0,0,1
33,460408,0,0,40,4,9,2,10,0,4,1,26,0
67,178878,0,0,12,6,5,2,5,0,4,1,39,0
36,416745,0,0,40,4,1,2,7,0,4,1,39,0
19,292136,0,0,30,4,15,4,13,1,4,0,39,0
60,176731,0,0,40,4,11,2,13,0,4,1,39,0
26,104097,0,0,40,4,9,4,4,1,4,1,39,0
35,203482,0,0,40,4,6,2,3,0,4,1,39,0
28,360224,0,0,50,4,11,2,14,0,4,1,39,0
67,23580,0,0,40,4,7,0,13,1,4,0,39,0
31,195891,0,0,40,6,11,2,3,3,4,1,39,0
49,182862,7688,0,40,4,15,2,3,0,4,1,39,1
64,148956,0,0,30,4,11,2,10,0,4,1,39,0
24,95862,0,0,40,0,11,4,0,1,4,0,39,0
19,48393,0,0,32,0,15,4,0,3,4,1,39,0
40,132633,0,1741,40,4,15,0,12,4,4,0,39,0
35,182074,0,0,42,2,11,5,11,1,4,1,39,0
19,136848,0,0,8,7,15,4,1,3,4,0,39,0
53,197054,0,0,40,4,15,2,3,0,4,1,39,0
57,243033,0,0,40,7,15,6,12,1,4,0,39,0
47,154174,0,0,60,5,11,2,3,0,4,1,39,1
47,59380,0,0,42,4,15,0,1,4,4,0,39,0
38,122240,0,0,55,1,11,2,1,0,4,1,39,1
38,193945,0,0,40,4,11,4,14,1,4,1,39,0
35,350103,0,0,40,4,9,2,1,0,4,1,39,0
58,32365,0,0,50,4,15,2,3,0,4,1,39,0
56,94345,0,0,40,4,9,2,12,0,4,1,39,1
24,166437,0,0,40,0,9,4,0,1,4,0,39,0
36,149653,0,0,40,4,11,0,8,4,4,0,39,0
57,157271,0,0,54,4,1,0,8,1,2,1,39,0
60,164599,7298,0,40,4,15,2,4,0,4,1,39,1
81,104443,0,0,40,5,11,6,12,1,4,0,0,0
46,411595,0,0,40,4,4,6,7,4,4,0,26,0
18,198368,594,0,10,4,1,4,8,3,4,1,39,0
42,115932,0,0,40,6,11,2,12,0,4,1,39,0
26,158397,0,0,40,4,11,4,6,3,4,1,39,0
31,101345,0,0,40,4,9,4,12,1,4,0,39,0
26,48853,0,0,40,1,12,4,13,1,4,0,5,0
39,38145,0,0,60,4,15,2,7,0,4,1,39,0
31,127651,0,1902,38,4,7,2,4,0,4,1,39,1
28,185896,0,0,47,4,15,4,6,1,0,1,26,0
34,92531,0,0,40,7,11,0,3,1,4,1,39,0
53,195904,0,0,45,4,11,2,14,0,4,1,39,0
41,153095,0,0,50,7,11,4,3,1,4,1,39,0
34,581025,0,0,38,6,6,4,8,3,2,1,39,0
61,202384,0,0,30,2,9,2,10,5,4,0,39,0
46,122177,0,0,60,2,9,2,10,0,4,1,39,0
34,405713,0,0,40,4,15,0,7,1,4,0,39,0
67,212185,0,0,10,4,11,2,8,0,4,1,39,0
36,266347,0,0,43,4,11,4,3,1,4,1,39,0
31,49469,0,0,50,4,14,4,10,1,4,1,39,0
35,210830,0,0,40,6,11,4,8,1,4,0,39,0
37,188612,0,0,50,2,12,2,4,0,4,1,39,1
27,104017,0,1902,30,4,15,2,1,5,4,0,39,1
23,154785,0,0,40,4,15,4,1,2,1,0,39,0
20,39477,0,0,20,4,15,4,12,3,4,0,39,0
72,99554,0,0,10,4,5,2,6,5,4,0,31,0
61,255978,0,0,50,4,11,6,12,1,4,1,39,0
41,98823,0,0,50,2,9,2,10,0,4,1,39,0
45,109598,0,0,40,1,11,4,8,1,2,0,39,0
24,266971,0,0,40,4,9,4,12,1,4,0,39,0
22,334593,0,0,40,0,15,4,0,1,4,1,39,0
20,41035,0,0,60,0,11,4,0,3,4,1,39,0
35,238591,0,0,40,7,15,5,14,1,2,1,39,0
44,117012,0,1887,40,2,12,2,10,5,4,0,39,1
30,192002,0,0,40,4,15,2,3,0,4,1,39,0
64,137135,0,0,48,4,11,2,7,0,4,1,39,0
69,150600,0,0,35,4,11,2,12,0,4,1,39,0
70,117464,0,0,16,4,11,2,8,0,4,1,39,0
42,111971,0,0,45,6,11,2,14,0,4,1,39,0
22,290044,0,0,35,4,9,4,8,1,4,0,2,0
17,197186,0,0,24,4,0,4,12,3,4,0,39,0
51,61127,0,0,50,6,11,2,5,0,4,1,39,1
30,236379,0,0,30,4,1,4,14,4,4,1,39,0
31,207100,0,0,40,4,9,4,4,3,2,0,39,0
50,288630,0,0,50,5,12,2,4,0,4,1,39,1
30,203181,0,0,36,4,8,4,4,3,4,1,39,0
43,146770,0,0,40,4,11,3,1,4,4,0,39,0
22,191789,0,0,40,4,9,4,1,3,4,0,39,0
32,453983,0,0,44,4,11,2,6,0,4,1,39,0
32,106014,0,0,50,6,15,4,8,1,4,1,39,0
37,218955,0,0,35,4,11,4,5,3,4,1,39,0
62,115771,0,0,33,4,8,6,12,4,4,0,39,0
36,305379,0,0,50,4,9,0,10,1,4,1,39,1
29,53063,0,0,40,4,9,4,10,1,4,1,39,0
19,139466,0,0,25,4,15,4,12,3,4,0,39,0
64,152537,0,0,45,7,9,2,4,0,4,1,39,0
32,400535,0,0,40,4,15,2,7,0,4,1,39,0
30,330802,0,0,40,4,11,4,1,3,4,0,39,0
24,117789,0,0,40,4,9,4,10,3,4,0,39,0
20,330836,0,0,40,4,1,4,3,3,4,1,39,0
33,323985,0,0,5,4,9,2,1,5,4,0,39,1
50,282701,4386,0,48,2,11,2,7,0,4,1,39,1
45,180695,0,1408,40,4,12,4,4,1,4,0,39,0
38,314007,5178,0,40,4,15,2,14,0,4,1,39,1
51,124963,0,0,45,8,7,2,12,0,4,1,39,0
47,380922,15024,0,50,4,12,2,4,0,4,1,39,1
53,222381,0,0,40,2,12,2,4,0,4,1,39,1
33,656488,0,0,50,6,8,0,13,4,2,1,39,0
38,98776,0,0,40,4,15,2,1,0,4,1,39,1
47,143050,0,0,50,4,12,0,4,1,4,0,39,0
